1445248008003, 1.043872, 4.2999864, 8.066066, 9.2786316E-8, 12.942161841940347, 77.56640073701872
1445248008089, 1.3910311, 1.6915035, 10.023325, 35.772266, 12.942161841940347, 77.56640073701872
1445248008180, -0.48243165, -0.89064306, 7.845799, 713.2404, 12.942161841940347, 77.56640073701872
1445248008269, 2.7988217, 7.177817, 4.655525, 906.6044, 12.942161841940347, 77.56640073701872
1445248008357, 1.9919758, 1.5562311, 12.066776, 112.96771, 12.942161841940347, 77.56640073701872
1445248008442, 2.517503, 4.6902413, 6.1542954, 265.05222, 12.942161841940347, 77.56640073701872
1445248008523, 0.60453594, 1.0486604, 14.635755, 361.34714, 12.942161841940347, 77.56640073701872
1445248008622, 0.6691794, 1.4867992, 7.502231, 683.58154, 12.942161841940347, 77.56640073701872
1445248008703, 0.5710171, 1.5107412, 12.826936, 640.30304, 12.942161841940347, 77.56640073701872
1445248008789, 0.92416185, 2.2972364, 6.730101, 569.7925, 12.942161841940347, 77.56640073701872
1445248008875, 0.50517654, 2.633622, 13.624205, 792.0352, 12.942161841940347, 77.56640073701872
1445248008962, 1.1959038, 2.043451, 7.4986396, 684.66016, 12.942161841940347, 77.56640073701872
1445248009049, 1.1923125, 3.4356794, 10.551247, 541.61505, 12.941965448759396, 77.5662885572748
1445248009140, 1.1827357, 1.4748282, 7.5165963, 521.3623, 12.941965448759396, 77.5662885572748
1445248009231, 0.7721301, 1.9357121, 10.692505, 354.52597, 12.941965448759396, 77.5662885572748
1445248009315, 0.6667852, 2.0003555, 8.966286, 210.34763, 12.941965448759396, 77.5662885572748
1445248009398, 1.1121067, 2.8562827, 11.061212, 414.1676, 12.941965448759396, 77.5662885572748
1445248009487, 1.5011644, 1.7489643, 8.214506, 400.55795, 12.941965448759396, 77.5662885572748
1445248009590, 1.0965444, 2.682703, 9.394848, 167.59415, 12.941965448759396, 77.5662885572748
1445248009678, 0.7146692, 1.5933412, 13.467384, 292.28082, 12.941965448759396, 77.5662885572748
1445248009764, 1.271321, 1.9740193, 6.4260373, 709.76953, 12.941965448759396, 77.5662885572748
1445248009854, 0.6679823, 2.0602105, 11.238382, 477.24423, 12.941965448759396, 77.5662885572748
1445248009945, 0.7410054, 1.3551182, 11.226412, 70.00426, 12.941965448759396, 77.5662885572748
1445248010030, 1.4317327, 2.0614076, 8.342596, 174.91756, 12.94196762860771, 77.56627290007994
1445248010112, 0.830788, 1.4879963, 14.653711, 634.168, 12.94196762860771, 77.56627290007994
1445248010195, 1.3132197, 4.0378213, 12.077551, 56.308346, 12.94196762860771, 77.56627290007994
1445248010282, 1.3443443, 3.954024, 5.064934, 793.8528, 12.94196762860771, 77.56627290007994
1445248010375, 0.3196259, 0.8379706, 10.953473, 185.93271, 12.94196762860771, 77.56627290007994
1445248010467, 0.50637364, -1.5813702, 5.318719, 855.1464, 12.94196762860771, 77.56627290007994
1445248010564, 1.0666169, 0.6727707, 6.769605, 444.2991, 12.94196762860771, 77.56627290007994
